nid|neighborhd|place|placecode|nbr_type|po_name|metro|country|state|statefips|county|countyfips|mcd|mcdfips|cbsa|cbsacode|cbsatype|cenlat|cenlon|color|ncs_code|release|wkt
101641|South Shore Harbour Golf Course Patio Homes|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.527915005|-95.04955548|5|40000000|1.10.2|MULTIPOLYGON(((-95.05090296 29.527605,-95.05043496 29.52741303,-95.04986112 29.52731997,-95.04843804 29.52739998,-95.048208 29.527425,-95.04840384 29.52851004,-95.04976896 29.52838602,-95.05026504 29.52813996,-95.05090296 29.527605)))
101642|Shoreview|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.2860495|-94.83042492|2|40000000|1.10.2|MULTIPOLYGON(((-94.83125904 29.28547998,-94.83026112 29.28354102,-94.83004512 29.28281904,-94.82858496 29.28319299,-94.829625 29.28621204,-94.83001164 29.28710691,-94.83039792 29.28824127,-94.83068088 29.28890511,-94.83087996 29.28927996,-94.83226488 29.28891096,-94.83182712 29.28760902,-94.83159816 29.28690801,-94.83160896 29.28637296,-94.83129792 29.28630798,-94.83131592 29.28624804,-94.831245 29.28623103,-94.83130404 29.28582504,-94.83125904 29.28547998)))
101643|League City Industrial Park|League City|41980|S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.482575525|-95.06395314|4|40000000|1.10.2|MULTIPOLYGON(((-95.06605716 29.48293998,-95.06335716 29.48003901,-95.06272284 29.48049099,-95.06345616 29.48128101,-95.06184912 29.48242698,-95.06331792 29.48400603,-95.06251512 29.48457699,-95.06301084 29.48511204,-95.06605716 29.48293998)))
101644|Campeche Cove|Galveston|28068|N|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.25067248|-94.8692781|5|30000000|1.10.2|MULTIPOLYGON(((-94.865958 29.25333504,-94.86682596 29.25498303,-94.86673704 29.25501597,-94.86590904 29.25529596,-94.86574704 29.255418,-94.86487296 29.25377298,-94.86393516 29.25415602,-94.86568296 29.25744597,-94.86769104 29.25663597,-94.86759492 29.256597,-94.86950112 29.25581697,-94.87063188 29.25534996,-94.87062 29.25528102,-94.87462104 29.25364104,-94.87448712 29.25339201,-94.87037484 29.25507798,-94.87007712 29.25451701,-94.87001988 29.25453996,-94.86994716 29.25440298,-94.86984816 29.25421596,-94.86987804 29.25414297,-94.87021896 29.25400302,-94.87065708 29.25414297,-94.87153296 29.25378603,-94.87165104 29.25353403,-94.87143612 29.25313101,-94.870827 29.25293598,-94.87071684 29.25298098,-94.87064412 29.252844,-94.87039212 29.25237096,-94.87330704 29.25118098,-94.871484 29.24776404,-94.86942804 29.24389899,-94.86846216 29.24429499,-94.86834804 29.24434098,-94.86820296 29.244069,-94.867173 29.24428599,-94.867407 29.244726,-94.86538992 29.24555202,-94.86552492 29.24580798,-94.865994 29.24561601,-94.86646884 29.24650602,-94.86713916 29.24776404,-94.86777096 29.24894799,-94.86734508 29.24912304,-94.86890712 29.25206604,-94.86781488 29.25251001,-94.86776592 29.25252999,-94.86769608 29.25237699,-94.86703008 29.25264996,-94.86710316 29.25286299,-94.86687312 29.25295902,-94.865958 29.25333504)))
101645|Lookout Point At Marina Del Sol|League City|41980|S|KEMAH|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.551608495|-95.05109394|4|40000000|1.10.2|MULTIPOLYGON(((-95.05109484 29.55114099,-95.050359 29.55132,-95.050296 29.55134196,-95.05043784 29.55190104,-95.05062 29.552076,-95.05123884 29.551968,-95.05122408 29.55183804,-95.05189188 29.551671,-95.05172988 29.55115899,-95.051331 29.55125601,-95.05112508 29.55141297,-95.05097388 29.55126699,-95.05109484 29.55114099)))
101646|Oleander Acres|Texas City|72392|S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.444652|-95.05016442|2|40000000|1.10.2|MULTIPOLYGON(((-95.05093608 29.44726299,-95.05085112 29.44176804,-95.04939096 29.44178298,-95.04951516 29.44753596,-95.04996516 29.44749402,-95.05093788 29.44740402,-95.05093608 29.44726299)))
101647|Buttonwood Estates|Texas City|72392|S|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.3911065|-95.01330636|2|40000000|1.10.2|MULTIPOLYGON(((-95.01457104 29.39044104,-95.01377004 29.39053302,-95.012118 29.39054697,-95.01202584 29.39055003,-95.01203916 29.39135103,-95.01341508 29.391345,-95.01342012 29.39177196,-95.01458688 29.39176098,-95.01457104 29.39044104)))
101648|Tidelands|||S|PORT BOLIVAR|Houston, TX|USA|TX|48|Galveston|48167|Bolivar Peninsula|90370|Houston-Sugar Land-Baytown, TX|26420|Metro|29.46934503|-94.5997191|3|40000000|1.10.2|MULTIPOLYGON(((-94.60364904 29.47040001,-94.599711 29.46678003,-94.59927612 29.46696201,-94.59578916 29.46844503,-94.59598716 29.46862998,-94.59952092 29.47191003,-94.60364904 29.47040001)))
101649|South Point Condos|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.537713035|-95.07718656|2|40000000|1.10.2|MULTIPOLYGON(((-95.07780108 29.53745496,-95.07766212 29.537325,-95.07754296 29.53721304,-95.07744504 29.53725102,-95.07659616 29.537928,-95.07668112 29.53800702,-95.07657204 29.53809504,-95.07668508 29.53820097,-95.07677796 29.53812501,-95.07687084 29.53821303,-95.07780108 29.53745496)))
101650|Deer Park|||S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.495882025|-94.96680804|2|40000000|1.10.2|MULTIPOLYGON(((-94.96765404 29.49580098,-94.967721 29.49557499,-94.96613988 29.49522201,-94.96603908 29.49556797,-94.96581804 29.49551901,-94.96565712 29.49607098,-94.96776312 29.49654204,-94.96795896 29.49586902,-94.96765404 29.49580098)))
101651|Haylee Park|Santa Fe|65726|S|SANTA FE|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.376162495|-95.10542892|5|40000000|1.10.2|MULTIPOLYGON(((-95.10644916 29.37462696,-95.10440688 29.37462903,-95.10440904 29.37699603,-95.10645096 29.37769803,-95.10644916 29.37462696)))
101652|Sherwood Forest|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.516681025|-95.07891942|2|40000000|1.10.2|MULTIPOLYGON(((-95.07998988 29.51663904,-95.078916 29.51559504,-95.077935 29.51637102,-95.07784896 29.51642898,-95.07786516 29.51650602,-95.07799404 29.51710803,-95.07813408 29.51776701,-95.078241 29.51772804,-95.078736 29.51736903,-95.07890916 29.51750997,-95.07922596 29.51725401,-95.07998988 29.51663904)))
101653|Ellis Landing|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.498576985|-95.12161758|2|40000000|1.10.2|MULTIPOLYGON(((-95.12391384 29.49824601,-95.12413704 29.49823296,-95.12407512 29.49591699,-95.12386092 29.49591996,-95.120514 29.49598404,-95.12030988 29.49610698,-95.11949592 29.49704901,-95.11912908 29.49773301,-95.11909812 29.49826302,-95.11924608 29.49894999,-95.11962984 29.500182,-95.12023608 29.500668,-95.12063892 29.50123698,-95.12198604 29.50099002,-95.12210304 29.49915096,-95.12392104 29.49856101,-95.12391384 29.49824601)))
101654|Puesta Del Sol|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.28392199|-94.87326312|2|40000000|1.10.2|MULTIPOLYGON(((-94.87126512 29.28193596,-94.87264788 29.28451302,-94.87272312 29.28448899,-94.87348092 29.28590802,-94.87442016 29.28533004,-94.87520208 29.284848,-94.87526112 29.284812,-94.87514412 29.28458403,-94.87501488 29.28434004,-94.87494684 29.28421197,-94.87481904 29.28396897,-94.87458216 29.28352104,-94.87451484 29.28339603,-94.87444896 29.28327003,-94.87414296 29.28269097,-94.874013 29.282445,-94.87388196 29.28219804,-94.87352088 29.28234798,-94.873347 29.282022,-94.87126512 29.28193596)))
101655|Club Of The Isle Condominiums|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.24594901|-94.86985752|2|40000000|1.10.2|MULTIPOLYGON(((-94.86823104 29.24574498,-94.868289 29.24595801,-94.86862092 29.24647803,-94.87052208 29.24743896,-94.87074708 29.24766198,-94.87090908 29.24799903,-94.871484 29.24776404,-94.86942804 29.24389899,-94.86846216 29.24429499,-94.868577 29.24455797,-94.86859284 29.244888,-94.868262 29.24555499,-94.86823104 29.24574498)))
101656|Caplen Yacht Basin|||S|GILCHRIST|Houston, TX|USA|TX|48|Galveston|48167|Bolivar Peninsula|90370|Houston-Sugar Land-Baytown, TX|26420|Metro|29.5031745|-94.53034602|2|40000000|1.10.2|MULTIPOLYGON(((-94.52835 29.49830496,-94.52732688 29.49863796,-94.53237984 29.50804404,-94.53265308 29.507895,-94.53336516 29.50767099,-94.52835 29.49830496)))
101657|Estates Of Sunset Cove|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.146487985|-95.0374476|2|40000000|1.10.2|MULTIPOLYGON(((-95.04053208 29.14839999,-95.04050688 29.14824996,-95.04003312 29.14810497,-95.039532 29.14825599,-95.03927892 29.14798797,-95.03994312 29.14768701,-95.03951688 29.14724799,-95.03935812 29.14729902,-95.03839512 29.14670196,-95.03744292 29.14630803,-95.03766684 29.14606998,-95.03838 29.14621398,-95.03953992 29.14663797,-95.03962812 29.14642197,-95.03933184 29.14622604,-95.03913384 29.14584696,-95.03909496 29.14559298,-95.03942616 29.14580502,-95.03944884 29.14596504,-95.03986896 29.14616403,-95.04013788 29.14618797,-95.03772696 29.14311204,-95.03762688 29.14299801,-95.03436312 29.14508502,-95.03604108 29.14703397,-95.03631396 29.14718697,-95.03750916 29.14759503,-95.03684316 29.14854597,-95.03655804 29.14884504,-95.03725896 29.14930998,-95.03771616 29.14912701,-95.03827308 29.14946199,-95.03867196 29.14997301,-95.03921808 29.14995897,-95.03945784 29.14963497,-95.03981784 29.14988598,-95.04012996 29.14997796,-95.04021996 29.14987797,-95.040396 29.14983999,-95.04042696 29.14955802,-95.04011592 29.14923303,-95.04046692 29.14907103,-95.04004896 29.14858899,-95.040162 29.14838703,-95.04053208 29.14839999)))
101658|Lagoon|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.281774520874|-94.8684158325195|4|40000000|1.10.2|MULTIPOLYGON(((-94.86599292 29.28109797,-94.86693216 29.28285702,-94.86886896 29.28205998,-94.86817992 29.28071196,-94.868064 29.28069099,-94.86774216 29.28078099,-94.86766692 29.28097998,-94.868136 29.28172203,-94.86808416 29.281842,-94.86783216 29.28201003,-94.86725184 29.282211,-94.86702684 29.28203604,-94.86690516 29.28180096,-94.86693612 29.28166299,-94.86723888 29.28148101,-94.86714708 29.28113703,-94.86703008 29.28104199,-94.86636084 29.28099897,-94.86599292 29.28109797)))
101659|Falling Leaf Estates|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.513178495|-95.21571348|5|40000000|1.10.2|MULTIPOLYGON(((-95.217813 29.51427699,-95.21686296 29.51348202,-95.21463492 29.51163198,-95.21361396 29.51258598,-95.21618796 29.51472501,-95.217093 29.51390304,-95.21767908 29.51439399,-95.217813 29.51427699)))
101660|Westward Pines|La Marque|41116|S|LA MARQUE|Houston, TX|USA|TX|48|Galveston|48167|La Marque-Hitchcock|92100|Houston-Sugar Land-Baytown, TX|26420|Metro|29.355152985|-94.98796308|2|40000000|1.10.2|MULTIPOLYGON(((-94.98842892 29.35422198,-94.98746412 29.35423503,-94.98749688 29.35608399,-94.98846204 29.35607103,-94.98842892 29.35422198)))
101661|Magnolia Creek Shopping Village|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.479760505|-95.1445719|3|40000000|1.10.2|MULTIPOLYGON(((-95.14607004 29.478663,-95.14597392 29.47809402,-95.14522692 29.47839399,-95.14515096 29.47825899,-95.14442088 29.47867803,-95.14431504 29.47876704,-95.14325988 29.47965102,-95.14301292 29.47989798,-95.14419696 29.48106501,-95.14455912 29.48142699,-95.14613088 29.48021199,-95.14607004 29.478663)))
101662|West Point|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.293281|-94.8633111|4|40000000|1.10.2|MULTIPOLYGON(((-94.86583992 29.29329603,-94.86559692 29.29284099,-94.86609408 29.29263696,-94.86547416 29.29147704,-94.86533484 29.29153401,-94.86453708 29.29186098,-94.864455 29.29189401,-94.86439308 29.29191804,-94.86052812 29.29350303,-94.86133812 29.29508496,-94.86530316 29.29346298,-94.86583992 29.29329603)))
101663|Cedar Lawn|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.289842505|-94.81790502|5|40000000|1.10.2|MULTIPOLYGON(((-94.81637124 29.29061493,-94.81667112 29.29149297,-94.81996692 29.29062798,-94.81913388 29.28819204,-94.81902912 29.288232,-94.81584312 29.289069,-94.81637124 29.29061493)))
101664|Briar Glen|Dickinson|20344|N|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.47017897|-95.02603092|4|30000000|1.10.2|MULTIPOLYGON(((-95.02914096 29.46638502,-95.02910784 29.46589002,-95.02910316 29.46575997,-95.02873416 29.46583602,-95.02323516 29.46717504,-95.02275384 29.467314,-95.02282008 29.47161204,-95.02373304 29.47159701,-95.02486488 29.47122198,-95.02522092 29.47120596,-95.02587 29.47134897,-95.02620588 29.47155804,-95.02709292 29.47284198,-95.02713684 29.47352301,-95.02745004 29.47414599,-95.02794792 29.47459797,-95.029308 29.47457601,-95.02914096 29.46638502)))
101665|Rollover By The Bay|||S|GILCHRIST|Houston, TX|USA|TX|48|Galveston|48167|Bolivar Peninsula|90370|Houston-Sugar Land-Baytown, TX|26420|Metro|29.51297649|-94.49166096|3|40000000|1.10.2|MULTIPOLYGON(((-94.4906328 29.51495343,-94.49063316 29.51495397,-94.49065404 29.51493579,-94.49125884 29.51441604,-94.49154216 29.51429796,-94.49185716 29.513826,-94.4923446 29.51358237,-94.4926938 29.51340795,-94.49300988 29.51325,-94.49310816 29.51309997,-94.49330184 29.51314704,-94.49347788 29.51306415,-94.49358012 29.513016,-94.49370036 29.51287884,-94.49395704 29.51258697,-94.49318016 29.51099901,-94.48936488 29.512377,-94.489416 29.51249796,-94.4906328 29.51495343)))
101666|Le Club|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.24869698|-94.85967636|4|40000000|1.10.2|MULTIPOLYGON(((-94.85958492 29.24758098,-94.85884512 29.248029,-94.85876088 29.24807904,-94.85941716 29.24927298,-94.85948808 29.24924103,-94.85979084 29.24981298,-94.86059184 29.24947701,-94.85958492 29.24758098)))
101667|Bayou Forest|Dickinson|20344|S|DICKINSON|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.456780535|-95.06128644|5|40000000|1.10.2|MULTIPOLYGON(((-95.059494 29.45539404,-95.05976616 29.45559699,-95.05986408 29.45567997,-95.06141712 29.45736297,-95.06219112 29.45816703,-95.06307888 29.45768103,-95.06111112 29.45558304,-95.06090808 29.45563101,-95.06030004 29.45561202,-95.059494 29.45539404)))
101668|Victory Lakes|League City|41980|N|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.475275985|-95.09272506|5|30000000|1.10.2|MULTIPOLYGON(((-95.09438304 29.48420997,-95.09435604 29.48223096,-95.09517216 29.48226102,-95.09527908 29.48234697,-95.09528484 29.48246397,-95.09555916 29.48246001,-95.10010596 29.48239197,-95.10158916 29.48235804,-95.10099408 29.48120703,-95.09928804 29.47842396,-95.09878116 29.47840002,-95.09587488 29.47354101,-95.09586984 29.47353498,-95.09561316 29.47310199,-95.09513004 29.47215798,-95.09397588 29.47065201,-95.09304492 29.469519,-95.09229612 29.46859704,-95.09157684 29.46764097,-95.090454 29.46623301,-95.08853088 29.46732903,-95.08702284 29.468322,-95.08535892 29.46941703,-95.08525092 29.46954501,-95.08553496 29.470023,-95.08585896 29.470608,-95.08596012 29.471166,-95.08596984 29.47153797,-95.08585788 29.47144302,-95.08386096 29.47147803,-95.08404888 29.48043699,-95.08411188 29.48050899,-95.08420116 29.48059404,-95.08442796 29.48050602,-95.08478112 29.48049099,-95.08477392 29.48013504,-95.08603104 29.48011398,-95.08603896 29.48047101,-95.08660704 29.48041404,-95.08691484 29.48028903,-95.08694796 29.48021397,-95.08757112 29.48097897,-95.08764096 29.48431896,-95.09438304 29.48420997)))
101669|Chelsea Manor|Texas City|72392|N|TEXAS CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.387749005|-94.91131296|2|30000000|1.10.2|MULTIPOLYGON(((-94.90978008 29.38397301,-94.90981212 29.38945698,-94.90904784 29.38946202,-94.90874508 29.38942998,-94.908771 29.39151897,-94.90906404 29.391525,-94.913775 29.39149404,-94.91376996 29.39093001,-94.91388084 29.39092902,-94.91385492 29.389311,-94.91378796 29.38398201,-94.90978008 29.38397301)))
101670|Faulkner Estates|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.515454505|-95.07996306|5|40000000|1.10.2|MULTIPOLYGON(((-95.07962916 29.51451297,-95.07893004 29.51506701,-95.08029696 29.51639604,-95.08099608 29.515842,-95.07962916 29.51451297)))
101671|West Cove|Galveston|28068|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|Galveston|91445|Houston-Sugar Land-Baytown, TX|26420|Metro|29.297133495|-94.84866342|3|40000000|1.10.2|MULTIPOLYGON(((-94.85005608 29.29719699,-94.85011188 29.29709097,-94.849713 29.29634298,-94.84721496 29.29661604,-94.84765704 29.29744404,-94.84783092 29.29742604,-94.84809696 29.29792401,-94.84889112 29.29779999,-94.84864704 29.29734198,-94.85005608 29.29719699)))
101672|Harbour Cove Condo|Tiki Island|72989|S|GALVESTON|Houston, TX|USA|TX|48|Galveston|48167|La Marque-Hitchcock|92100|Houston-Sugar Land-Baytown, TX|26420|Metro|29.299220505|-94.90557042|4|40000000|1.10.2|MULTIPOLYGON(((-94.90612392 29.29921299,-94.905756 29.29869297,-94.90501692 29.29888404,-94.90530384 29.29916304,-94.90510512 29.29932,-94.90547988 29.29974804,-94.90551012 29.29972698,-94.90612392 29.29921299)))
101673|Pecan Forest Reserve|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.5050926208496|-95.1043663024902|3|40000000|1.10.2|MULTIPOLYGON(((-95.10466608 29.50481097,-95.10404184 29.50486902,-95.10410592 29.50561296,-95.10467184 29.50548903,-95.10513912 29.50537302,-95.10566904 29.50524099,-95.10565284 29.504574,-95.105124 29.50457697,-95.10513588 29.50524,-95.10467112 29.505348,-95.10466608 29.50481097)))
101674|South Friendswood Plaza|Friendswood|27648|S|FRIENDSWOOD|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.505213|-95.192172|3|40000000|1.10.2|MULTIPOLYGON(((-95.19288516 29.50517997,-95.19270192 29.50503201,-95.191929 29.50468398,-95.19145884 29.50511598,-95.19206184 29.50560801,-95.19225192 29.50574202,-95.19288516 29.50517997)))
101675|Calder Square Condo|League City|41980|S|LEAGUE CITY|Houston, TX|USA|TX|48|Galveston|48167|Texas City-League City|93880|Houston-Sugar Land-Baytown, TX|26420|Metro|29.50382952|-95.10751602|4|40000000|1.10.2|MULTIPOLYGON(((-95.10813108 29.503935,-95.10811596 29.50275402,-95.10690096 29.50306101,-95.10693588 29.50462503,-95.10703812 29.50490502,-95.10714504 29.50488,-95.10741396 29.50481403,-95.10739308 29.50411797,-95.10813108 29.503935)))
101676|Little Bend Manor|Hitchcock|34220|S|HITCHCOCK|Houston, TX|USA|TX|48|Galveston|48167|La Marque-Hitchcock|92100|Houston-Sugar Land-Baytown, TX|26420|Metro|29.346618015|-95.00460498|4|40000000|1.10.2|MULTIPOLYGON(((-95.00491116 29.34552402,-95.00477112 29.34594198,-95.00387184 29.34570996,-95.00340384 29.34710496,-95.00515488 29.34771201,-95.00580612 29.34582696,-95.00491116 29.34552402)))
